libtech_id,lib_name,lib_website,lib_catalog,city_county,state,popu_lsa_2019,web_visits_2019,locale_mod,cen_tract
5928,"Springfield Township Library",https://www.springfieldtwplib.org/,http://charlotte.delco.lib.pa.us/,Springfield,PA,24211,14687,21,4078.03
23501,"Schlow Centre Region Library",https://www.schlowlibrary.org/,http://www.ccfpl.org/,State College,PA,92096,1104795,13,125
23815,"Strasburg-Heisler Library",https://strasburglibrary.org/,http://catalog.lancasterlibraries.org/,Strasburg,PA,6991,16938,21,140
23425,"Sugar Grove Free Library",https://www.sgfreelibrary.org/,http://warrenlibrary.polarislibrary.com/default.aspx?ctx=5.1033.0.0.4,Sugar Grove,PA,5270,2457,42,9703
23594,"Sullivan County Library",https://sullivancountylibrary.org/,https://sullivan.biblionix.com/atoz/catalog/,Sullivan,PA,6428,19200,42,9601
23436,"Summerville Public Library",http://www.summervillelibrary.org/,http://webopac.infovisionsoftware.com/summerville/,Summerville,PA,1831,2600,42,9506
23574,"Degenstein Community Library",https://degensteinlibrary.org/,http://catalog.degensteinlibrary.org/,Sunbury,PA,18267,34475,32,821
5949,"Swarthmore Public Library",https://swarthmorepubliclibrary.org/,http://charlotte.delco.lib.pa.us/,Swarthmore,PA,6194,-1,21,4076
2669,"Carnegie Free Library of Swissvale",https://swissvalelibrary.org/,http://librarycatalog.einetwork.net/,Swissvale,PA,34479,-1,23,2607
2669,"Carnegie Free Library of Swissvale",https://swissvalelibrary.org/,http://librarycatalog.einetwork.net/,Swissvale,PA,11105,-1,21,5153
5387,"Indian Valley Public Library",https://www.ivpl.org/,https://indianvalley.sparkpa.org/,Telford,PA,42017,-1,21,1026
23630,"Pocono Mountain Public Library",http://www.poconomountpl.org/,http://pmpl.sparkpa.org/eg/opac/home,Tobyhanna,PA,23734,6507,41,3003.01
23585,"Towanda Public Library",https://towandapubliclibrary.org/,https://towanda.biblionix.com/atoz/catalog/,Towanda,PA,10976,10471,32,9510
23454,"Trafford Community Public Library",https://helpotus.com/?s=www.traffordlibrary.org,http://catalog.wlnonline.org/Polaris/Search/default.aspx?ctx=40.1033.0.0.4,Trafford,PA,3174,-1,21,8022
23613,"Tunkhannock Public Library",https://www.tunkhannocklibrary.org/,https://tunkhannock.biblionix.com/atoz/catalog/,Tunkhannock,PA,28276,7100,31,4004
23587,"Mather Memorial Library",https://matherlibrary.org/,https://mather.biblionix.com/atoz/catalog/,Ulster,PA,2685,14689,42,9508
23422,"Union City Public Library",https://www.ucpl.org/,http://catalog.erielibrary.org/uhtbin/cgisirsi/x/x/0/49/,Union City,PA,6894,-1,32,120.02
23579,"Public Library for Union County",https://unioncountylibraries.org,http://162.223.19.75:81,Union County,PA,39587,56284,32,906
9966,"Upper Dublin Public Library",https://upperdublinlibrary.org/,http://spica.mclinc.org/polaris,Upper Dublin,PA,25569,137552,21,2014.04
9968,"Upper Merion Township Library",https://www.umtownship.org/departments/library/,http://spica.mclinc.org/polaris,Upper Merion,PA,28390,191095,21,2058.05
1837,"Upper St. Clair Township Library",https://www.twpusc.org/departments/library/index.php,http://librarycatalog.einetwork.net/,Upper St. Clair,PA,19229,92600,21,4742.02
11943,"Citizens Library",https://www.washlibs.org/citizens,http://catalog.citlib.org/,Washington,PA,54719,18078,21,7041
23423,"Waterford Public Library",https://waterfordboro.net/links-info/public-library/,http://catalog.erielibrary.org/uhtbin/cgisirsi/x/x/0/49/,Waterford,PA,1517,3141,42,121
9808,"Wayne County Public Library",https://www.waynelibraries.org/,https://wayne.sparkpa.org/eg/opac/home,Wayne County,PA,26857,427782,32,9607
23516,"Alexander Hamilton Memorial Free Library",https://www.ahmfl.org/,http://catalog.ahmfl.org/common/welcome.jsp,Waynesboro,PA,10568,15675,31,123
23372,"Eva K Bowlby Public Library",https://evakbowlby.org/,http://catalog.citlib.org/polaris/Search/default.aspx?ctx=1.1033.0.0.1,Waynesburg,PA,26468,14209,32,9706
14003,"Wernersville Public Library",https://www.berkslibraries.org/branch/wernersville,http://141.158.19.25/ipac20/ipac.jsp?profile=dial--1,Wernersville,PA,15278,12824,21,106
23686,"West Chester Public Library",https://www.wcpubliclibrary.org/,http://catalog.ccls.org/search,West Chester,PA,52197,29447,21,3024
23609,"West Pittston Library",https://wplibrary.org/,http://www.lucasatyourservice.org/,West Pittston,PA,4868,12214,21,2110
2670,"Western Allegheny Community Library",https://www.westernalleghenylibrary.org/,http://librarycatalog.einetwork.net/,Western Allegheny,PA,20453,31161,21,5640
23597,"Westfield Public Library",https://www.westfieldpubliclibrary.com/,http://webopac.infovisionsoftware.com/westfield/,Westfield,PA,2111,-1,43,9503
5918,"Whitehall Public Library",https://whitehallpubliclibrary.org/,https://librarycatalog.einetwork.net/,Whitehall,PA,13944,90915,21,4773
2672,"Wilkinsburg Public Library",https://wilkinsburglibrary.org/,http://librarycatalog.einetwork.net/,Wilkinsburg,PA,15930,-1,21,5606
23464,"Williamsburg Public Library",https://www.williamsburg.blaircountylibraries.org,http://65.40.66.35:9000/webopac/main?siteid=1,Williamsburg,PA,6184,-1,42,108
23639,"Mary Meuser Memorial Library",https://www.meuserlib.org/,http://216.15.64.122/amlibweb/webquery.dll,Wilson Area School District,PA,15477,12660,21,172
23482,"Windber Public Library",https://windberlibrary.org/,http://evergreen.palibrary.org/vufind/,Windber,PA,13137,10852,23,203
14005,"Womelsdorf Community Library",https://www.berkslibraries.org/branch/womelsdorf,http://141.158.19.25/ipac20/ipac.jsp?profile=dial--1,Womelsdorf,PA,2810,6932,21,105
9340,"Village Library of Wrightstown",https://buckslib.org/,http://web2.bucks.edu/,Wrightstown,PA,2995,-1,21,1051
23588,"Wyalusing Public Library",https://wyalusinglibrary.org/,https://wyalusing.biblionix.com/catalog/,Wyalusing,PA,1838,17071,42,9511
9963,"Free Library of Springfield Township",https://www.springfieldmontco.org/departments/free-library-of-springfield-township/,http://spica.mclinc.org/polaris,Wyndmoor,PA,19418,78715,21,2104
23811,"Wyoming Free Library",https://wyomingfreelibrary.com/,http://www.lucasatyourservice.org/,Wyoming,PA,5798,1801,21,2116
23545,"Wyomissing Public Library",https://www.wyopublib.org/,http://evergreen.palibrary.org/vufind/,Wyomissing,PA,10461,36967,21,111.02
5954,"Yeadon Public Library",https://yeadonlibrary.org/,http://charlotte.delco.lib.pa.us/,Yeadon,PA,11443,-1,21,4021
9388,"Ashaway Free Library",https://ashawaylibrary.org/,http://catalog.oslri.net/,Ashaway,RI,8349,2928,22,507
23861,"Island Free Library",https://islandfreelibrary.org/,http://catalog.oslri.net/,Block Island,RI,1093,-1,42,415
9390,"Rogers Free Library",https://rogersfreelibrary.org/,http://catalog.oslri.net/,Bristol,RI,22872,-1,21,307
9423,"Clark Memorial Library",https://www.clarklib.org/,http://catalog.oslri.net/,Carolina,RI,8199,-1,41,506
9393,"Adams Public Library",https://adamspubliclibrary.org,http://catalog.oslri.net/,Central Falls,RI,19408,-1,21,108
9394,"Coventry Public Library",https://www.coventrylibrary.org/,http://catalog.oslri.net/,Coventry,RI,35429,24182,21,207.03
9395,"Cranston Public Library",https://www.cranstonlibrary.org/,http://encore.oslri.net/,Cranston,RI,79960,153731,21,142
9397,"Cumberland Public Library",https://www.cumberlandlibrary.org/,http://catalog.oslri.net/,Cumberland,RI,33946,154135,21,113.01
9398,"East Greenwich Free Library",https://www.eastgreenwichlibrary.org/,http://catalog.oslri.net/,East Greenwich,RI,13270,40870,21,209.01
4534,"East Providence Public Library",https://www.eastprovidencelibrary.org/,http://catalog.oslri.net/,East Providence,RI,45342,-1,21,102
4534,"East Providence Public Library",https://www.eastprovidencelibrary.org/,http://catalog.oslri.net/,East Providence,RI,178519,121212,12,8
9403,"East Smithfield Public Library",https://myespl.org,http://catalog.oslri.net/,Esmond,RI,21640,25190,21,126.02
37788,"Exeter Public Library",https://www.exeterri.gov/library,http://catalog.oslri.net/,Exeter,RI,6574,30642,41,505
9407,"Greenville Public Library",https://greenvillelibraryri.org/,http://catalog.oslri.net/,Greenville,RI,21640,8444,21,127.02
9408,"Harmony Library",https://www.glocesterlibraries.org/,http://catalog.oslri.net/,Harmony,RI,9773,-1,41,131.02
9391,"Jesse M. Smith Memorial Library",https://jmslibrary.org/,http://www.jmslibrary.org/,Harrisville,RI,15762,-1,21,129
9410,"Langworthy Public Library",https://www.langworthy.org/,http://catalog.oslri.net/,Hope Valley,RI,8349,83468,42,507
9409,"Hope Library",https://www.hopepubliclibrary.org/,http://catalog.oslri.net/,Hope,RI,10326,12900,21,132.01
3636,"Jamestown Philomenian Library",https://www.jamestownphilomenianlibrary.org/,http://catalog.oslri.net/,Jamestown,RI,5451,63726,21,413
9411,"Marian J. Mohr Memorial Library",https://mohrlibrary.org,http://catalog.oslri.net/,Johnston,RI,28780,17309,21,122
9412,"Lincoln Public Library",https://www.lincolnlibrary.com/,http://catalog.oslri.net/,Lincoln,RI,21444,77069,21,115
9413,"Middletown Public Library",https://middletownpubliclibraryri.org/,http://catalog.oslri.net/,Middletown,RI,15282,70195,21,402
9415,"Newport Public Library",https://newportlibraryri.org/,http://catalog.oslri.net/,Newport,RI,23373,36419,21,408
9416,"Davisville Free Library",https://davisvillefreelibrary.org/,http://catalog.oslri.net/,North Kingstown,RI,26673,-1,21,501.03
9420,"North Scituate Public Library",https://scituatelibrary.org/,http://catalog.oslri.net/,North Scituate,RI,10326,16086,21,132.01
9421,"Pawtucket Public Library",https://www.pawtucketlibrary.org/,http://catalog.oslri.net/,Pawtucket,RI,69617,85000,21,152
9422,"Portsmouth Free Public Library",https://www.portsmouthlibrary.org/,http://catalog.oslri.net/,Portsmouth,RI,17315,40997,21,401.02
199560,"Providence Community Library",https://www.communitylibrariespvd.org/,http://catalog.oslri.net/,Providence,RI,178519,412043,12,4
9419,"North Smithfield Public Library",https://www.nspl.info/,http://catalog.oslri.net/,Slatersville,RI,11952,118384,21,128.01
9429,"George Hail Free Library",https://www.georgehail.org/,http://catalog.oslri.net/,Warren,RI,10286,23806,21,305
9430,"Pontiac Free Library",https://www.pontiacfreelibrary.org/,http://catalog.oslri.net/,Warwick,RI,80619,-1,13,223
9431,"Louttit Library",https://www.louttitlibrary.org/,http://lakenet.llcoop.org/,West Greenwich,RI,6615,50232,41,208
9432,"West Warwick Public Library",https://www.wwpl.org/,http://catalog.oslri.net/,West Warwick,RI,80619,270937,13,218
9432,"West Warwick Public Library",https://www.wwpl.org/,http://catalog.oslri.net/,West Warwick,RI,28728,16640,21,203
9433,"Westerly Public Library",https://www.westerlylibrary.org/,http://catalog.oslri.net/,Westerly,RI,22782,81391,22,508.01
9361,"Allendale Hampton Jasper Regional Library",https://www.ahjlibrary.org/,http://sclends.lib.sc.us/opac/en-US/skin/default/xml/index.xml,Allendale-Hampton-Jasper Region,SC,56286,-1,32,9702
23895,"Anderson County Library",https://www.andersonlibrary.org/,http://sclends.lib.sc.us,Anderson County,SC,187126,277308,21,123
1422,"Cherokee County Public Library",https://cherokeecountylibrary.org/,http://207.232.187.27/ipac20/ipac.jsp?profile=main,Cherokee County,SC,55342,39659,31,9706.01
4066,"Chesterfield County Library System",https://www.chesterfieldcountysc.com/Library,http://sclends.lib.sc.us/opac/en-US/skin/default/xml/index.xml,Chesterfield County,SC,46734,29550,42,9504
23927,"Colleton County Memorial Library",https://www.colletonlibrary.org/,http://sclends.lib.sc.us/opac/en-US/skin/default/xml/index.xml,Colleton County,SC,38892,-1,42,9705
11372,"Dorchester County Library",https://www.dorchesterlibrarysc.org/,http://sclends.lib.sc.us/opac/en-US/skin/default/xml/index.xml,Dorchester County,SC,33140,-1,42,202
1485,"Fairfield County Library",https://fairfieldcountylibrary.com/,http://sclends.lib.sc.us/opac/en-US/skin/default/xml/index.xml,Fairfield County,SC,23956,3776,32,9604
23996,"Greenwood County Library System",https://www2.youseemore.com/greenwood/default.asp,http://206.74.41.134:8080,Greenwood County,SC,69661,309964,42,9704
1571,"Kershaw County Library System",https://www.kershawcountylibrary.org,http://sclends.lib.sc.us/opac/en-US/skin/default/xml/index.xml,Kershaw County,SC,61697,47211,21,9708
4112,"Laurens County Library System",https://www.lcpl.org/,http://tlc.lcpl.org/pac.opac,Laurens County,SC,66537,-1,32,9204
7539,"Chapin Memorial Library",https://www.chapinlibrary.org/,http://catalog.chapinlibrary.org/polaris/,Myrtle Beach,SC,27109,36029,13,506
8894,"Newberry County Library System",https://www.youseemore.com/Newberry/default.asp,http://www.youseemore.com/Newberry/catalog.asp,Newberry County,SC,37508,61454,32,9505.02
8755,"Alexander Mitchell Public Library",https://www.aberdeen.sd.us/22/Library,http://aberdeensd.polarislibrary.com/,Aberdeen,SD,15680,-1,33,9628
24000,"Alcester Public Library",https://alcestersd.org/index.asp?page_id=237,http://206.176.127.228/opac/ahs/,Alcester,SD,2646,-1,43,201
24001,"Beresford Public Library",https://www.beresfordlibrary.com/,https://beresford.follettdestiny.com/common/welcome.jsp?context=saas03_4005712,Beresford,SD,2320,-1,42,201
8757,"Brookings Public Library",https://www.brookingslibrary.org/,http://www.sdln.net/,Brookings,SD,24509,65337,33,9588.02
24002,"Canton Public Library",https://cantonpubliclib.com/,https://cantonsdlib.follettdestiny.com/common/welcome.jsp?context=saas28_4011701,Canton,SD,3471,5947,32,102
24042,"Cozard Memorial Library",https://www.cozard.org/,https://cozard.follettdestiny.com/,Chamberlain,SD,2820,-1,43,9732
24099,"Clear Lake City Library",https://clearlakebooks.yoursdlibrary.org/,https://clearlakesd.booksys.net/opac/clearlake/index.html#menuHome,Clear Lake,SD,1259,4800,43,9537
24089,"Custer County Library",https://custercountylibrary.org/,https://custer.blackhills.bywatersolutions.com/,Custer County,SD,8726,4674,42,9652
8759,"Deadwood Public Library",https://www.cityofdeadwood.com/library,http://www.sdln.net/,Deadwood,SD,25741,-1,41,9661
24005,"Dell Rapids Carnegie Public Library",https://www.cityofdellrapids.org/index.asp?Type=B_BASIC&SEC=%7B6676B58D-5FB7-40A2-BFBC-F18F66E37B48%7D,http://64.251.190.79/opac/drpl/#menuHome,Dell Rapids,SD,3669,-1,32,101.02
24010,"Freeman Public Library",http://www.freemanlibrary.org/,https://freemanlibrarysd.booksys.net/opac/freemanpl/index.html?mode=main#menuHome,Freeman,SD,1292,25127,43,9686
24031,"Grant County Public Library",https://grantcountylibrary.com/,http://grantcpl-verso.auto-graphics.com/iluminar/home.asp,Grant County,SD,7147,-1,43,9531
24070,"Gregory Public Library",https://www.gregorylibrary.com/,http://gregorysd.booksys.net/opac/gplsd/#menuHome,Gregory,SD,1249,13629,43,9711
24047,"Hand County Library",https://handcounty.yoursdlibrary.org/,http://handlibrarysd.booksys.net/opac/hand/,Hand,SD,3262,-1,43,9757
24091,"Hill City Public Library",https://www.hillcitysd.com/city-government/departments/public-library,https://hillcitylibrary.follettdestiny.com/common/welcome.jsp?context=saas12_4000674,Hill City,SD,111729,-1,42,117
24092,"Hot Springs Public Library",https://www.hotspringspubliclibrary.com/,http://hotspringspubliclibrary.follettdestiny.com/,Hot Springs,SD,3509,574574,33,9642
8762,"Huron Public Library",https://sd-huron.civicplus.com/279/Huron-Public-Library,http://libraryhuronsd.booksys.net/,Huron,SD,13696,41728,33,9569
24083,"Lemmon Public Library",https://www.lemmonsdlibrary.com/,https://lemmonlibrary.follettdestiny.com/common/welcome.jsp?context=saas37_4038920,Lemmon,SD,1191,7335,43,9683
24014,"Madison Public Library",https://www.madisonpubliclibrarysd.com/,http://madison.tlcdelivers.com:8080,Madison,SD,7437,5544,32,9602
24130,"Midland Community Library",https://midland.yoursdlibrary.org/,https://haakonpubliclibrary.booksys.net/opac/hcpl/index.html#menuHome,Midland,SD,1918,-1,43,9601
8765,"Mitchell Public Library",https://www.cityofmitchellsd.gov/156/Library,http://mitchellsd.booksys.net/opac/mitchellsd/index.html#menuHome,Mitchell,SD,15680,-1,33,9628
24008,"Moody County Resource Center",https://www.flandreau.k12.sd.us/mcrc,https://mcrc.follettdestiny.com/,Moody County,SD,6579,-1,43,9597
24131,"North Sioux City Community Library",https://nsclibrary.org/,https://northsiouxcitylibrary.follettdestiny.com/quest/servlet/presentquestform.do?site=201&context=saas12_4000006&alreadyValidated=true,North Sioux City,SD,2885,5138,22,203
8774,"R. E. Rawlins Municipal Library",https://rawlinslibrary.org/,http://rawlinslibrarysd.booksys.net/opac/rawl/index.html#menuHome,Pierre,SD,13980,35916,33,9777
8772,"Rapid City Public Library",https://rapidcitylibrary.org/,https://catalog.rapidcitylibrary.org/,Rapid City,SD,111729,145106,13,102
24066,"Redfield Carnegie Library",http://www.city.redfield-sd.com/carnegie-library,https://rcl.follettdestiny.com/common/welcome.jsp?context=saas44_4059425,Redfield,SD,2322,-1,43,2
24117,"Siouxland Libraries",https://siouxlandlib.org/,http://siouxlandlib.polarislibrary.com/polaris/,Sioux Falls area,SD,225916,273036,42,7
8760,"Grace Balloch Memorial Library",https://www.cityofspearfish.com/212/Library,https://spearfish.blackhills.bywatersolutions.com/,Spearfish,SD,25741,-1,32,9662
